participantId,trialNumber,condition,coherence,direction,response,rt,correct,timeout,timestamp
P_1764609180232_8cm9wx,35,baseline,0.25,right,right,1302,true,false,Mon Dec 01 2025 22:45:10 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,35,baseline,0.25,right,right,1302,true,false,Mon Dec 01 2025 22:45:10 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,36,baseline,0.4,left,left,561,true,false,Mon Dec 01 2025 22:45:12 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,36,baseline,0.4,left,left,561,true,false,Mon Dec 01 2025 22:45:12 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,37,baseline,0.1,right,right,719,true,false,Mon Dec 01 2025 22:45:13 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,37,baseline,0.1,right,right,719,true,false,Mon Dec 01 2025 22:45:13 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,38,baseline,0.4,right,right,584,true,false,Mon Dec 01 2025 22:45:15 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,38,baseline,0.4,right,right,584,true,false,Mon Dec 01 2025 22:45:15 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,39,baseline,0.4,left,left,530,true,false,Mon Dec 01 2025 22:45:16 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,39,baseline,0.4,left,left,530,true,false,Mon Dec 01 2025 22:45:16 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,40,baseline,0.4,right,right,703,true,false,Mon Dec 01 2025 22:45:17 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,40,baseline,0.4,right,right,703,true,false,Mon Dec 01 2025 22:45:17 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,41,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 22:45:23 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,42,timePressure,0.1,right,left,469,false,false,Mon Dec 01 2025 22:45:25 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,43,timePressure,0.4,right,right,413,true,false,Mon Dec 01 2025 22:45:26 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,44,timePressure,0.1,right,left,377,false,false,Mon Dec 01 2025 22:45:27 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,45,timePressure,0.25,left,left,579,true,false,Mon Dec 01 2025 22:45:29 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,46,timePressure,0.1,right,right,392,true,false,Mon Dec 01 2025 22:45:30 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,47,timePressure,0.25,right,left,763,false,false,Mon Dec 01 2025 22:45:31 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,48,timePressure,0.4,right,right,568,true,false,Mon Dec 01 2025 22:45:33 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,49,timePressure,0.1,left,right,514,false,false,Mon Dec 01 2025 22:45:34 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,50,timePressure,0.4,right,right,528,true,false,Mon Dec 01 2025 22:45:36 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,51,timePressure,0.25,right,right,470,true,false,Mon Dec 01 2025 22:45:37 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,52,timePressure,0.4,left,left,455,true,false,Mon Dec 01 2025 22:45:38 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,53,timePressure,0.25,right,right,477,true,false,Mon Dec 01 2025 22:45:39 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,54,timePressure,0.1,right,right,583,true,false,Mon Dec 01 2025 22:45:41 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,55,timePressure,0.4,left,left,488,true,false,Mon Dec 01 2025 22:45:42 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,56,timePressure,0.25,right,right,523,true,false,Mon Dec 01 2025 22:45:43 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,57,timePressure,0.4,right,right,495,true,false,Mon Dec 01 2025 22:45:45 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,58,timePressure,0.4,left,left,475,true,false,Mon Dec 01 2025 22:45:46 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,59,timePressure,0.25,left,left,741,true,false,Mon Dec 01 2025 22:45:48 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,60,timePressure,0.25,left,left,722,true,false,Mon Dec 01 2025 22:45:49 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,61,timePressure,0.1,right,right,547,true,false,Mon Dec 01 2025 22:45:51 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,61,timePressure,0.1,right,right,547,true,false,Mon Dec 01 2025 22:45:51 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,62,timePressure,0.25,left,left,481,true,false,Mon Dec 01 2025 22:45:52 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,62,timePressure,0.25,left,left,481,true,false,Mon Dec 01 2025 22:45:52 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,63,timePressure,0.25,right,right,517,true,false,Mon Dec 01 2025 22:45:53 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,63,timePressure,0.25,right,right,517,true,false,Mon Dec 01 2025 22:45:53 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,64,timePressure,0.4,right,right,595,true,false,Mon Dec 01 2025 22:45:55 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,64,timePressure,0.4,right,right,595,true,false,Mon Dec 01 2025 22:45:55 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,65,timePressure,0.25,right,right,477,true,false,Mon Dec 01 2025 22:45:56 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,65,timePressure,0.25,right,right,477,true,false,Mon Dec 01 2025 22:45:56 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,66,timePressure,0.4,left,left,522,true,false,Mon Dec 01 2025 22:45:57 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,66,timePressure,0.4,left,left,522,true,false,Mon Dec 01 2025 22:45:57 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,67,timePressure,0.4,left,left,471,true,false,Mon Dec 01 2025 22:45:59 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,67,timePressure,0.4,left,left,471,true,false,Mon Dec 01 2025 22:45:59 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,68,timePressure,0.25,left,left,450,true,false,Mon Dec 01 2025 22:46:00 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,68,timePressure,0.25,left,left,450,true,false,Mon Dec 01 2025 22:46:00 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,69,timePressure,0.25,right,right,428,true,false,Mon Dec 01 2025 22:46:01 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,69,timePressure,0.25,right,right,428,true,false,Mon Dec 01 2025 22:46:01 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,70,timePressure,0.1,left,left,537,true,false,Mon Dec 01 2025 22:46:02 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,70,timePressure,0.1,left,left,537,true,false,Mon Dec 01 2025 22:46:02 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,71,timePressure,0.1,right,left,780,false,false,Mon Dec 01 2025 22:46:04 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,71,timePressure,0.1,right,left,780,false,false,Mon Dec 01 2025 22:46:04 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,72,timePressure,0.1,left,right,489,false,false,Mon Dec 01 2025 22:46:05 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,72,timePressure,0.1,left,right,489,false,false,Mon Dec 01 2025 22:46:05 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,73,timePressure,0.4,right,right,541,true,false,Mon Dec 01 2025 22:46:07 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,73,timePressure,0.4,right,right,541,true,false,Mon Dec 01 2025 22:46:07 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,74,timePressure,0.1,right,right,635,true,false,Mon Dec 01 2025 22:46:08 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,74,timePressure,0.1,right,right,635,true,false,Mon Dec 01 2025 22:46:08 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,75,timePressure,0.25,left,left,530,true,false,Mon Dec 01 2025 22:46:09 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,75,timePressure,0.25,left,left,530,true,false,Mon Dec 01 2025 22:46:09 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,76,timePressure,0.4,left,left,447,true,false,Mon Dec 01 2025 22:46:11 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,76,timePressure,0.4,left,left,447,true,false,Mon Dec 01 2025 22:46:11 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,77,timePressure,0.1,left,right,560,false,false,Mon Dec 01 2025 22:46:12 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,77,timePressure,0.1,left,right,560,false,false,Mon Dec 01 2025 22:46:12 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,78,timePressure,0.4,right,left,558,false,false,Mon Dec 01 2025 22:46:14 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,78,timePressure,0.4,right,left,558,false,false,Mon Dec 01 2025 22:46:14 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,79,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 22:46:15 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,79,timePressure,0.1,left,timeout,,false,true,Mon Dec 01 2025 22:46:15 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,80,timePressure,0.25,left,left,575,true,false,Mon Dec 01 2025 22:46:17 GMT+0530 (India Standard Time)
P_1764609180232_8cm9wx,80,timePressure,0.25,left,left,575,true,false,Mon Dec 01 2025 22:46:17 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,1,baseline,0.4,right,right,2826,true,false,Tue Dec 02 2025 00:34:52 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,2,baseline,0.4,right,right,1476,true,false,Tue Dec 02 2025 00:34:54 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,3,baseline,0.25,left,right,2231,false,false,Tue Dec 02 2025 00:34:57 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,4,baseline,0.25,right,left,2918,false,false,Tue Dec 02 2025 00:35:01 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,5,baseline,0.4,left,left,1140,true,false,Tue Dec 02 2025 00:35:03 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,6,baseline,0.1,right,left,3719,false,false,Tue Dec 02 2025 00:35:08 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,7,baseline,0.4,left,left,1219,true,false,Tue Dec 02 2025 00:35:10 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,8,baseline,0.1,left,right,2487,false,false,Tue Dec 02 2025 00:35:13 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,9,baseline,0.1,right,left,3125,false,false,Tue Dec 02 2025 00:35:17 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,10,baseline,0.25,right,left,888,false,false,Tue Dec 02 2025 00:35:19 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,11,baseline,0.4,left,left,861,true,false,Tue Dec 02 2025 00:35:20 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,12,baseline,0.1,right,right,806,true,false,Tue Dec 02 2025 00:35:22 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,13,baseline,0.25,right,left,901,false,false,Tue Dec 02 2025 00:35:24 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,14,baseline,0.4,right,right,548,true,false,Tue Dec 02 2025 00:35:25 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,15,baseline,0.4,left,left,583,true,false,Tue Dec 02 2025 00:35:26 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,16,baseline,0.1,right,right,1840,true,false,Tue Dec 02 2025 00:35:29 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,17,baseline,0.25,right,right,787,true,false,Tue Dec 02 2025 00:35:31 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,18,baseline,0.25,right,right,938,true,false,Tue Dec 02 2025 00:35:32 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,19,baseline,0.1,left,left,630,true,false,Tue Dec 02 2025 00:35:34 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,20,baseline,0.4,right,right,1633,true,false,Tue Dec 02 2025 00:35:36 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,21,baseline,0.1,right,left,1777,false,false,Tue Dec 02 2025 00:35:39 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,21,baseline,0.1,right,left,1777,false,false,Tue Dec 02 2025 00:35:39 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,22,baseline,0.1,left,right,2041,false,false,Tue Dec 02 2025 00:35:42 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,22,baseline,0.1,left,right,2041,false,false,Tue Dec 02 2025 00:35:42 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,23,baseline,0.1,right,right,2832,true,false,Tue Dec 02 2025 00:35:45 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,23,baseline,0.1,right,right,2832,true,false,Tue Dec 02 2025 00:35:45 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,24,baseline,0.25,left,left,1825,true,false,Tue Dec 02 2025 00:35:48 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,24,baseline,0.25,left,left,1825,true,false,Tue Dec 02 2025 00:35:48 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,25,baseline,0.1,left,left,1752,true,false,Tue Dec 02 2025 00:35:51 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,25,baseline,0.1,left,left,1752,true,false,Tue Dec 02 2025 00:35:51 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,26,baseline,0.25,left,left,1504,true,false,Tue Dec 02 2025 00:35:53 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,26,baseline,0.25,left,left,1504,true,false,Tue Dec 02 2025 00:35:53 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,27,baseline,0.25,right,left,2388,false,false,Tue Dec 02 2025 00:35:56 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,27,baseline,0.25,right,left,2388,false,false,Tue Dec 02 2025 00:35:56 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,28,baseline,0.25,right,left,1552,false,false,Tue Dec 02 2025 00:35:59 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,28,baseline,0.25,right,left,1552,false,false,Tue Dec 02 2025 00:35:59 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,29,baseline,0.1,right,left,963,false,false,Tue Dec 02 2025 00:36:00 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,29,baseline,0.1,right,left,963,false,false,Tue Dec 02 2025 00:36:00 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,30,baseline,0.4,left,left,1367,true,false,Tue Dec 02 2025 00:36:03 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,30,baseline,0.4,left,left,1367,true,false,Tue Dec 02 2025 00:36:03 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,31,baseline,0.4,right,right,940,true,false,Tue Dec 02 2025 00:36:04 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,31,baseline,0.4,right,right,940,true,false,Tue Dec 02 2025 00:36:04 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,32,baseline,0.25,left,left,2032,true,false,Tue Dec 02 2025 00:36:07 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,32,baseline,0.25,left,left,2032,true,false,Tue Dec 02 2025 00:36:07 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,33,baseline,0.25,left,left,907,true,false,Tue Dec 02 2025 00:36:09 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,33,baseline,0.25,left,left,907,true,false,Tue Dec 02 2025 00:36:09 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,34,baseline,0.1,left,right,1863,false,false,Tue Dec 02 2025 00:36:12 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,34,baseline,0.1,left,right,1863,false,false,Tue Dec 02 2025 00:36:12 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,35,baseline,0.4,right,right,899,true,false,Tue Dec 02 2025 00:36:13 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,35,baseline,0.4,right,right,899,true,false,Tue Dec 02 2025 00:36:13 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,36,baseline,0.25,left,left,923,true,false,Tue Dec 02 2025 00:36:15 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,36,baseline,0.25,left,left,923,true,false,Tue Dec 02 2025 00:36:15 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,37,baseline,0.4,left,left,769,true,false,Tue Dec 02 2025 00:36:17 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,37,baseline,0.4,left,left,769,true,false,Tue Dec 02 2025 00:36:17 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,38,baseline,0.1,left,left,601,true,false,Tue Dec 02 2025 00:36:18 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,38,baseline,0.1,left,left,601,true,false,Tue Dec 02 2025 00:36:18 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,39,baseline,0.4,right,right,689,true,false,Tue Dec 02 2025 00:36:19 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,39,baseline,0.4,right,right,689,true,false,Tue Dec 02 2025 00:36:19 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,40,baseline,0.25,left,left,2632,true,false,Tue Dec 02 2025 00:36:23 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,40,baseline,0.25,left,left,2632,true,false,Tue Dec 02 2025 00:36:23 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,41,timePressure,0.1,left,left,534,true,false,Tue Dec 02 2025 00:36:45 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,41,timePressure,0.1,left,left,534,true,false,Tue Dec 02 2025 00:36:45 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,42,timePressure,0.4,left,left,446,true,false,Tue Dec 02 2025 00:36:46 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,42,timePressure,0.4,left,left,446,true,false,Tue Dec 02 2025 00:36:46 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,43,timePressure,0.1,right,left,417,false,false,Tue Dec 02 2025 00:36:47 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,43,timePressure,0.1,right,left,417,false,false,Tue Dec 02 2025 00:36:47 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,44,timePressure,0.1,right,right,296,true,false,Tue Dec 02 2025 00:36:48 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,44,timePressure,0.1,right,right,296,true,false,Tue Dec 02 2025 00:36:48 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,45,timePressure,0.25,left,right,650,false,false,Tue Dec 02 2025 00:36:50 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,45,timePressure,0.25,left,right,650,false,false,Tue Dec 02 2025 00:36:50 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,46,timePressure,0.25,left,right,677,false,false,Tue Dec 02 2025 00:36:51 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,46,timePressure,0.25,left,right,677,false,false,Tue Dec 02 2025 00:36:51 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,47,timePressure,0.4,left,left,396,true,false,Tue Dec 02 2025 00:36:53 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,47,timePressure,0.4,left,left,396,true,false,Tue Dec 02 2025 00:36:53 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,48,timePressure,0.1,right,right,495,true,false,Tue Dec 02 2025 00:36:54 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,48,timePressure,0.1,right,right,495,true,false,Tue Dec 02 2025 00:36:54 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,49,timePressure,0.25,right,right,517,true,false,Tue Dec 02 2025 00:36:55 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,49,timePressure,0.25,right,right,517,true,false,Tue Dec 02 2025 00:36:55 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,50,timePressure,0.25,left,left,604,true,false,Tue Dec 02 2025 00:36:57 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,50,timePressure,0.25,left,left,604,true,false,Tue Dec 02 2025 00:36:57 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,51,timePressure,0.1,left,left,456,true,false,Tue Dec 02 2025 00:36:58 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,51,timePressure,0.1,left,left,456,true,false,Tue Dec 02 2025 00:36:58 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,52,timePressure,0.4,right,right,487,true,false,Tue Dec 02 2025 00:36:59 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,52,timePressure,0.4,right,right,487,true,false,Tue Dec 02 2025 00:36:59 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,53,timePressure,0.4,left,left,364,true,false,Tue Dec 02 2025 00:37:00 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,53,timePressure,0.4,left,left,364,true,false,Tue Dec 02 2025 00:37:00 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,54,timePressure,0.25,right,right,325,true,false,Tue Dec 02 2025 00:37:02 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,54,timePressure,0.25,right,right,325,true,false,Tue Dec 02 2025 00:37:02 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,55,timePressure,0.4,right,left,714,false,false,Tue Dec 02 2025 00:37:03 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,55,timePressure,0.4,right,left,714,false,false,Tue Dec 02 2025 00:37:03 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,56,timePressure,0.25,left,left,499,true,false,Tue Dec 02 2025 00:37:04 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,56,timePressure,0.25,left,left,499,true,false,Tue Dec 02 2025 00:37:04 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,57,timePressure,0.25,right,right,637,true,false,Tue Dec 02 2025 00:37:06 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,57,timePressure,0.25,right,right,637,true,false,Tue Dec 02 2025 00:37:06 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,58,timePressure,0.1,left,left,443,true,false,Tue Dec 02 2025 00:37:07 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,58,timePressure,0.1,left,left,443,true,false,Tue Dec 02 2025 00:37:07 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,59,timePressure,0.25,right,right,498,true,false,Tue Dec 02 2025 00:37:08 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,59,timePressure,0.25,right,right,498,true,false,Tue Dec 02 2025 00:37:08 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,60,timePressure,0.4,right,right,665,true,false,Tue Dec 02 2025 00:37:10 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,60,timePressure,0.4,right,right,665,true,false,Tue Dec 02 2025 00:37:10 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,61,timePressure,0.4,right,left,438,false,false,Tue Dec 02 2025 00:37:11 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,62,timePressure,0.1,left,left,633,true,false,Tue Dec 02 2025 00:37:13 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,63,timePressure,0.1,right,right,621,true,false,Tue Dec 02 2025 00:37:14 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,64,timePressure,0.1,left,left,530,true,false,Tue Dec 02 2025 00:37:15 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,65,timePressure,0.4,right,right,518,true,false,Tue Dec 02 2025 00:37:17 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,66,timePressure,0.4,right,right,657,true,false,Tue Dec 02 2025 00:37:18 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,67,timePressure,0.1,right,right,686,true,false,Tue Dec 02 2025 00:37:20 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,68,timePressure,0.25,left,left,570,true,false,Tue Dec 02 2025 00:37:21 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,69,timePressure,0.25,right,right,561,true,false,Tue Dec 02 2025 00:37:22 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,70,timePressure,0.1,left,left,496,true,false,Tue Dec 02 2025 00:37:24 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,71,timePressure,0.4,left,left,530,true,false,Tue Dec 02 2025 00:37:25 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,72,timePressure,0.25,left,left,524,true,false,Tue Dec 02 2025 00:37:27 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,73,timePressure,0.25,right,right,684,true,false,Tue Dec 02 2025 00:37:28 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,74,timePressure,0.25,right,right,495,true,false,Tue Dec 02 2025 00:37:29 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,75,timePressure,0.1,right,right,673,true,false,Tue Dec 02 2025 00:37:31 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,76,timePressure,0.4,left,left,560,true,false,Tue Dec 02 2025 00:37:32 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,77,timePressure,0.1,right,right,793,true,false,Tue Dec 02 2025 00:37:34 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,78,timePressure,0.4,left,left,480,true,false,Tue Dec 02 2025 00:37:35 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,79,timePressure,0.4,right,right,882,true,false,Tue Dec 02 2025 00:37:37 GMT+0530 (India Standard Time)
P_1764615767170_usqumy,80,timePressure,0.25,left,right,856,false,false,Tue Dec 02 2025 00:37:38 GMT+0530 (India Standard Time)
